@relation lr_RP

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute class numeric

@data
4.090198,0.195366,-0.572416,4.404046,0.488652,-4.146113,-9.249521,2.992955,0.72015,3.356606,-2.487768,3.295397,-0.993956,-1.009239,0.766312,-3.025876,7
5.861216,4.761195,-0.261627,5.902141,4.901486,-2.39871,-8.166529,4.740797,2.930327,2.784203,-4.100124,5.785076,-1.413456,-0.810596,0.361946,6.841767,1
4.848756,7.502174,0.351697,7.810613,1.020533,0.115685,-7.159686,1.938553,0.895572,2.495306,-2.746102,9.152486,-2.720267,-2.570649,0.414075,-2.74725,2
4.841131,8.054296,-0.164893,4.722735,5.134075,-3.495956,-7.249484,2.046109,-1.895727,0.850407,-5.865931,5.49499,-1.742795,0.732335,-0.981219,3.392795,18
7.826672,10.233514,0.110109,6.34928,5.88872,1.360391,-8.236386,2.601617,2.327055,4.286034,-5.649465,8.66847,1.248423,0.692337,-1.100444,2.720282,13
5.192099,4.363065,-0.193828,7.738691,3.054488,-3.554146,-8.717716,5.463984,3.364536,3.131965,-4.697294,6.246541,0.007969,-1.396569,0.656869,2.405567,19
5.248811,10.005403,-2.566961,2.223668,6.659073,-2.326871,-6.457246,2.634303,-0.172806,-0.072876,-5.188499,4.548431,-5.076401,1.22141,1.411478,-5.558596,15
5.418963,8.032404,1.0243,7.262498,5.406954,-4.044213,-9.347597,2.651685,0.597471,4.776514,-5.265547,8.507057,-2.365025,-0.011125,-2.30654,2.707954,0
3.135479,8.576006,-3.837678,1.307216,6.55071,-3.507922,-4.207269,5.133677,2.066938,-2.301491,-5.236844,2.517791,-5.683149,1.431596,1.592263,-0.696753,9
6.74021,8.075305,-0.952888,5.889281,5.535901,-1.266157,-6.420097,5.719175,2.863745,3.405677,-2.781201,7.682407,-3.071893,-0.551998,0.289186,2.29063,4
5.883208,5.187551,-2.85259,2.579864,4.834702,-0.890953,-9.549055,6.488324,3.866414,1.120989,-5.999967,4.942595,-5.337294,0.182791,0.019447,0.506821,20
6.11517,8.387331,-0.644797,8.274906,0.603702,2.221663,-8.092721,0.768438,2.315907,5.07567,-3.861555,10.298047,-2.21029,-3.85894,0.717991,-1.640449,2
8.018907,2.695706,0.667716,4.916611,3.616522,-0.056205,-11.247405,6.933078,2.357173,4.3417,-6.443025,7.245495,-4.330457,-2.502684,-1.205779,-1.116922,0
5.72882,8.758465,-0.317679,8.268429,0.865248,1.757616,-7.885972,0.690231,2.25842,4.794894,-3.746333,10.549762,-2.308036,-3.959308,0.574262,-2.001024,2
6.708855,2.890574,-0.831016,5.460643,1.096071,-0.12668,-8.543717,6.479061,1.963833,4.639181,-3.052708,5.912964,-1.812192,-2.054718,-0.386226,-2.831825,15
4.872018,2.243485,0.071184,5.555009,0.157684,-2.104567,-6.051465,8.908726,-0.410185,2.525591,-4.985937,5.129479,-2.972437,-1.283056,-1.710764,-5.937268,16
6.043686,7.320348,0.380037,11.248356,3.019241,-2.08124,-9.275143,4.005624,5.030391,7.341095,-4.637431,10.41037,0.770424,-1.361623,-0.489596,2.208028,25
4.898775,5.744688,0.840287,6.980903,4.716019,-6.3821,-9.860906,2.279298,0.723735,3.798879,-4.510086,6.679255,-1.162175,-0.554203,-0.480407,3.387889,13
3.911657,5.650736,0.094613,6.598944,4.141668,-5.311062,-7.766528,3.818526,0.62062,1.768462,-5.404512,5.593917,-1.07939,-0.453679,-0.475075,4.681964,6
5.270277,4.874996,0.373585,5.938986,1.941537,-0.188659,-6.859633,4.293781,1.145629,2.254333,-4.619303,6.46402,-0.856673,-2.686664,0.060417,0.723985,12
5.210131,7.250241,-0.097721,9.245056,5.386204,-3.541031,-7.10616,5.622278,3.895986,3.458937,-4.634759,7.921863,-0.910611,-0.105671,-0.24293,8.547983,25
6.865872,5.056753,-2.150842,4.01187,2.731283,1.631994,-6.971858,7.016944,4.150556,2.557603,-3.748908,6.9849,-6.406702,-3.078219,0.864629,-2.441985,23
8.689013,4.626935,0.370487,5.111291,3.290442,3.766241,-8.185168,10.677769,3.556003,5.777967,0.56904,9.125641,-5.884704,-5.359396,-1.39722,-6.232176,3
4.317932,4.374361,-1.032265,4.81522,2.321996,-2.063439,-7.113662,4.13188,0.424222,0.941416,-5.315783,4.962894,-2.562281,-0.991089,-0.319829,4.073517,6
6.255481,5.809709,-1.856156,3.728546,4.674682,-1.441172,-8.878071,2.30337,1.522497,2.734956,-4.100084,4.769114,-1.769417,-0.228192,1.059276,4.995636,1
3.797896,4.692259,-0.566242,4.299598,4.177909,-4.829952,-6.638679,3.453849,1.352175,2.432131,-1.353754,4.342959,-1.739769,-0.065175,0.599183,-0.655237,7
6.903877,9.491587,-0.577817,6.492953,8.057788,-0.529838,-4.790614,9.437518,7.343255,3.73764,-3.758252,8.444234,-1.646639,1.749767,-0.585017,-0.343954,24
7.396317,7.949466,-0.55539,9.204951,3.913243,0.690711,-7.084923,6.598109,4.264845,5.746286,-4.873858,9.620451,-0.909102,-1.283173,-0.422781,3.248225,25
6.316035,2.467328,0.772343,5.702027,0.588019,1.170317,-7.597572,3.78952,1.466433,4.15409,-5.486138,6.121512,-0.125425,-2.924759,0.303392,-3.214333,12
4.29192,4.282103,0.970795,6.440041,3.499867,-3.355131,-7.253383,5.718754,1.280775,1.240765,-4.396156,5.55775,-1.352157,-0.816762,-0.392175,0.227023,12
4.866446,7.268693,0.29275,7.168411,5.091431,-5.17961,-9.389941,2.048074,1.010299,4.008183,-5.619285,6.980979,-1.138556,-0.173881,-0.813644,2.935349,13
6.134754,6.241533,1.198521,8.984492,4.226423,-4.7312,-11.995753,1.562175,1.918585,6.304364,-3.316222,8.758439,0.813691,-0.612704,-1.05924,5.765302,1
5.904212,4.079702,-1.32712,7.395688,1.217665,-0.0824,-5.803153,6.113107,2.103032,9.462992,-6.129142,6.50487,-0.939125,1.389969,-2.1844,-9.680114,7
5.123477,7.04291,-0.306407,6.319561,7.456044,-6.006157,-8.570681,3.535276,2.800595,2.973206,-3.853805,5.475875,-0.528687,1.06257,0.21416,8.616433,1
5.144933,3.769392,0.096885,6.252411,4.692923,-4.304756,-9.249854,2.980605,2.613389,4.022681,-4.295647,4.973742,-0.088188,-0.624683,0.393158,5.996148,8
5.087051,3.928346,-0.42039,6.392605,2.553736,-3.16834,-8.661637,5.298712,2.192001,3.678649,-2.748937,6.33531,-3.208428,-3.497492,0.07437,2.516995,24
5.803805,10.396726,-1.784641,5.109733,8.207318,-2.503523,-5.699975,6.910384,4.228359,0.976046,-4.555487,6.933328,-4.276425,1.613846,0.277019,2.457747,23
5.710651,5.719488,0.587874,4.758354,8.063521,-3.444448,-8.538144,7.415928,2.435299,0.427659,-6.02656,4.957832,-2.3357,-0.019615,-1.003345,7.432737,0
5.260799,8.257708,-0.209616,7.327723,6.079201,-4.463288,-8.215748,3.190739,1.671559,5.478378,-5.155626,7.981978,-2.304317,1.382493,-2.259438,6.781947,21
4.582416,4.988524,-2.596625,1.028088,5.425273,-3.988759,-6.912488,8.117501,0.156429,-1.807345,-3.526953,2.320582,-6.044836,1.846748,-0.538692,0.715798,16
4.461154,5.041032,-1.022725,6.051844,3.527822,-2.562226,-7.29778,4.471103,3.317122,4.171315,-5.438647,5.938152,-2.531191,-0.554343,-0.090882,-1.614233,8
5.500132,7.889306,-0.024198,6.33546,6.313887,-1.994216,-7.057485,7.375299,4.315027,1.546312,-3.404588,8.040714,-4.609462,-0.61309,-0.232441,0.527904,23
7.00311,7.348597,-0.49341,4.757021,4.96561,-0.032211,-8.3605,6.544678,4.855212,3.213355,-2.906523,7.975935,-3.150961,-2.528641,0.13106,-2.853533,3
3.62334,5.870699,-0.375298,6.602137,6.985115,-8.810032,-9.244586,1.570597,2.129561,3.15847,-4.660432,4.367744,-1.020588,0.104609,1.359904,6.837664,8
4.955761,11.034365,-4.328922,3.555113,7.869771,-3.297836,-6.51892,4.590156,3.861928,0.099965,-7.188539,6.100739,-8.178599,1.819322,1.39229,0.593759,23
4.370225,5.833212,-1.297618,1.321141,3.677513,-1.890536,-6.092948,7.835231,0.046399,-2.65504,-1.80794,3.902348,-4.762122,0.81133,-0.63893,-3.878797,16
3.988109,2.830236,-0.414915,4.935259,3.21588,-5.117629,-7.833495,6.298183,1.651294,3.188119,-4.803386,4.369473,-2.788673,0.164743,-1.25194,-0.87205,13
5.289603,3.984129,1.261512,6.040089,4.258825,-3.176197,-7.586218,5.529749,3.036923,3.014652,-3.886244,5.867363,-0.156742,-1.705149,0.207769,0.08075,24
5.939965,1.945848,-1.858848,6.005496,0.199048,2.588382,-7.82068,6.824449,5.595158,6.055118,-3.678372,5.874233,-2.372973,-3.754444,0.530176,-4.587917,23
6.922598,4.31235,-0.266473,5.343666,1.718067,-0.368083,-10.352003,0.685728,-0.156924,5.328289,-7.208947,6.600424,-1.13745,-0.803149,-0.620495,-0.860427,18
3.410269,2.908148,-0.923828,2.935943,3.632803,-4.19746,-5.712407,4.256358,1.462996,1.361234,-1.59603,2.747181,-1.953255,-0.055853,0.854399,-0.428573,7
4.825832,2.505029,-0.206708,7.015942,1.079844,-3.66947,-9.144153,3.746367,-0.468727,7.128195,-4.938958,5.009861,0.519553,0.199822,-1.77666,-2.581081,8
6.343471,4.730791,-0.047479,3.3375,4.336818,-1.935866,-7.131201,8.963245,-0.042894,1.890281,-2.781871,5.384687,-4.312785,0.433112,-2.635822,-1.413839,16
6.525551,4.549063,0.231611,7.764998,3.441982,-1.705221,-8.322688,6.970449,2.173687,5.346554,-6.275019,7.452957,-2.324396,-0.703564,-1.431038,-0.890008,0
3.549187,5.308016,-1.892484,3.919146,3.044394,-1.808068,-4.863054,8.92539,4.277457,-1.16073,-3.736225,4.538984,-3.715461,-1.269089,0.578943,-1.604221,9
6.088914,9.233661,-1.088533,6.21447,2.469911,0.471538,-7.923582,0.233796,-0.110608,4.222864,-5.032528,8.491815,-1.857871,-1.820378,-0.032568,0.017419,18
6.145175,3.501744,-1.261566,7.375609,1.157728,-1.197759,-8.740576,6.255173,0.290584,7.101995,-6.014571,5.969755,-0.708674,0.369714,-2.146282,-2.537443,25
3.900719,3.699123,0.483621,4.768118,0.909029,0.193593,-5.336506,3.061523,1.398195,2.789864,-0.786751,5.9852,-2.417884,-4.080256,0.453078,-0.51822,17
6.695929,2.991636,-1.36482,4.590758,0.401249,0.027836,-7.309122,5.218625,0.020393,4.416762,-5.892094,5.16629,-2.258317,-0.725534,-0.221977,-5.420572,9
6.703181,3.296881,0.132104,6.80136,3.028457,-0.671243,-9.507524,4.66989,3.326174,4.472003,-3.725689,6.659696,-0.303105,-1.83716,0.133121,5.919343,1
5.40387,2.541621,-1.831816,4.146411,2.138013,-2.017045,-6.681223,8.142481,0.790593,3.178472,-6.120859,3.989056,-3.722865,0.570476,-1.421865,-1.739171,6
2.059785,2.127905,-1.901659,4.657268,0.74052,-3.206327,-7.38041,3.476748,2.37694,3.557884,-5.927464,3.504521,-4.202576,-2.314027,0.272856,-4.061665,9
3.02658,0.824745,-0.765702,5.836684,-0.836931,-3.05558,-6.095932,8.541475,1.089968,4.692407,-4.548028,4.259737,-3.506188,-0.988628,-2.162791,-8.204588,9
7.873707,12.729407,-1.857359,6.248142,10.191418,-1.705862,-5.645812,6.423515,5.668648,3.503604,-4.108498,8.187919,-1.563413,2.275049,0.877912,4.685796,14
6.892687,5.296244,-0.462053,5.610717,2.257724,1.196885,-7.28429,5.19786,2.852784,4.130279,-3.770826,7.614327,-2.676397,-2.480827,0.472324,-3.039586,4
6.0857,7.646871,1.918848,13.583485,2.882259,-1.808767,-9.673957,4.427027,5.190763,6.502274,-4.01143,12.261294,0.948443,-1.963476,-0.450007,3.401377,25
5.229,8.050671,-1.06574,7.538862,3.599774,-1.330759,-7.291371,3.623365,3.314739,4.261364,-3.646235,8.519522,-3.455559,-2.578366,0.788385,-0.212781,11
5.816849,8.329764,0.7019,12.373152,3.687119,-2.788803,-8.948771,3.80676,4.372536,6.033728,-4.860044,10.752054,1.084299,-0.61677,-0.296381,5.506211,25
6.484096,6.430736,-0.858327,5.254705,4.878362,-0.321685,-6.414288,6.706277,2.812723,5.254201,-5.008259,6.808802,-3.774177,-0.326661,-0.669223,-5.481619,23
2.009649,2.569054,-1.309197,4.781485,2.706546,-5.336679,-7.182734,3.835874,4.757353,2.926802,-2.64958,2.973961,-2.750512,-3.92595,3.053312,-8.985425,9
3.954725,7.193964,-2.944483,3.058886,2.919608,-1.087476,-7.036398,5.078441,1.907289,-0.952816,-4.741216,4.37818,-5.024859,0.152262,1.391797,-8.707794,9
7.513926,7.916615,-4.46156,3.59917,4.231675,2.21359,-8.966333,3.426648,5.653388,3.507066,-7.599533,7.045217,-6.951945,-0.809336,2.421177,-5.628635,23
7.167901,10.037086,-0.085233,7.601034,6.764545,0.201746,-6.217954,7.019586,5.889965,5.262316,-3.105417,10.103733,-3.006423,-0.40796,-0.498973,-2.731241,23
3.511139,6.495739,0.850882,8.22232,5.503111,-7.03488,-7.994907,3.707429,2.439612,3.113627,-3.923253,6.961223,-1.654964,-1.323449,-0.071737,5.114202,10
6.039859,8.41727,0.53698,12.009605,3.85988,-1.388284,-7.973493,4.456034,5.479368,6.725255,-4.31914,11.340797,0.000704,-2.544407,-0.277945,6.966218,25
6.650459,7.32351,-0.80124,3.39879,7.109641,-2.486385,-7.928394,6.456129,0.696769,0.802266,-5.524316,5.410443,-3.591582,1.006778,-1.365734,5.215073,20
4.917431,-1.444938,-0.343121,5.025893,-2.064387,0.616702,-6.699294,8.960594,1.516548,3.167296,-7.319661,3.274269,-1.011987,-2.669537,-0.723597,-7.707997,23
7.999853,10.2156,-0.62019,7.615756,7.195441,0.301716,-6.326371,6.902894,5.927778,3.916661,-2.652077,9.785551,-2.560566,-1.487615,1.414449,2.183066,14
3.099013,3.246585,-0.363586,6.790054,-1.426953,-1.785699,-7.853122,4.437073,-0.227996,3.655501,-3.515349,7.001133,-4.706673,-4.062928,-1.670619,-2.512498,3
3.538283,5.559123,-0.985244,6.294399,3.860447,-4.500048,-7.255049,6.773549,2.228038,1.875341,-3.797858,5.683439,-4.480851,-0.456094,-0.358207,-1.72599,15
7.131153,7.80512,-1.384878,3.790345,5.411318,0.227145,-6.504784,8.912994,3.234286,1.75327,-2.691819,6.516697,-3.236854,1.251902,-1.254685,-1.730205,16
5.026628,0.389869,-0.509194,7.502127,-1.189341,-3.682449,-12.45349,4.087503,-0.602297,2.81939,-3.564717,4.613594,0.327648,0.064663,-0.459716,-0.598283,8
6.891669,-0.485483,-1.267073,5.974524,-0.769117,1.422044,-12.438837,8.968302,3.056934,3.502696,-5.517078,6.647584,-5.989229,-0.334355,-1.831097,-6.643069,21
6.425462,8.081097,0.202661,5.663066,3.248236,0.697933,-6.606048,4.457123,-0.825232,1.123025,-3.54412,6.741419,0.556938,-2.258122,0.177932,1.024596,12
5.861555,4.327189,-1.62501,4.665072,2.196003,-1.521029,-7.619488,5.239388,0.655368,2.871255,-5.178711,4.968146,-2.624959,0.82485,0.225933,-5.063729,22
5.284499,7.91021,-1.759976,5.105014,4.890859,-2.436634,-6.9856,3.776491,1.927079,2.488975,-4.585099,5.977046,-2.715154,-0.139051,0.622745,0.448354,11
6.606697,1.82042,-1.809527,5.820995,1.105288,-0.430173,-9.250404,4.576606,4.214417,5.731846,-0.934407,5.454777,-1.794229,-3.56656,1.99242,-0.531687,5
6.26617,8.009436,0.561893,4.411967,6.843408,-2.107118,-8.270604,6.318194,1.721997,0.446639,-4.889666,7.038082,-2.587101,0.462753,-1.501339,2.169584,20
4.487899,2.457763,-0.673591,1.217869,2.642945,-2.073832,-6.389671,3.40413,-0.62366,0.880422,-1.903226,2.40949,-1.594193,0.105792,0.310628,-2.103691,7
3.004667,1.572295,1.84887,4.576436,1.60539,-3.156106,-6.266328,3.407612,0.069494,1.883593,-2.571423,3.977876,-0.114164,-2.861869,-0.10389,-1.575428,7
7.22498,4.00101,0.72956,5.708732,3.174317,-0.564551,-8.422616,6.343712,0.392726,1.828814,-6.657012,5.905028,-0.554601,-1.410034,-0.333704,0.064092,13
6.266967,1.86718,-0.910484,6.350646,-0.389512,-0.844345,-8.78933,5.522366,-0.860699,5.297564,-6.974306,4.940583,0.545015,0.474112,-1.709972,-2.693817,5
5.984748,5.189902,-0.140569,4.329985,3.494704,-0.562073,-6.010798,7.379997,1.423149,1.582764,-3.982214,6.272809,-3.652495,-1.256508,-0.84197,-0.59992,0
4.920854,7.730165,-0.386022,6.073366,7.710118,-6.645153,-8.204134,2.585998,2.721259,2.129893,-4.620873,5.402369,-0.516695,1.210212,0.917208,8.040936,1
3.551649,5.768527,-0.128941,6.027707,7.444949,-8.670077,-8.863411,2.714001,1.684934,2.421333,-4.718833,3.896768,-1.008899,1.382759,0.588947,5.718795,8
6.244259,5.737707,-0.417432,4.254824,3.925296,-0.920842,-7.422633,8.475514,1.117389,2.357408,-2.754792,6.425066,-4.147113,-0.176882,-2.311686,-1.61551,16
3.880226,9.053585,-3.10084,1.096424,6.541829,-3.297278,-4.91403,4.174863,-0.247901,-1.742001,-4.430087,3.261065,-6.140579,1.296334,1.014418,-1.748712,3
5.964101,8.388306,-3.252133,2.430079,2.519336,2.188079,-7.033176,2.672963,0.746421,2.00809,-3.545259,6.11607,-6.28562,-2.428647,1.716874,-8.696278,3
5.839533,1.287835,-1.27334,3.349823,0.968015,-1.005822,-8.25061,7.655666,0.011064,2.376204,-5.773032,3.246857,-3.142631,-0.904307,-0.75052,-4.922417,11
6.71707,5.322055,-1.031192,5.264921,3.873224,-0.044506,-9.099177,5.74324,2.714004,4.413802,-4.609831,7.143245,-4.416753,-2.240805,-1.000868,1.345147,20
4.26522,4.99806,1.739796,8.343641,3.120557,-5.128212,-9.040962,4.653811,1.655719,4.014749,-2.597833,7.937879,-1.026699,-2.472851,-1.110344,1.946215,10
5.018995,3.986634,1.700189,5.275528,0.77723,1.683822,-6.175655,0.022555,1.132223,5.203759,0.168881,7.517769,-0.36514,-4.527195,0.571377,-0.868745,17
5.686492,6.131618,0.483004,1.310881,2.119894,3.479324,-2.515487,1.309321,0.284933,-0.655041,1.822735,6.568569,-3.334753,-3.570972,1.853864,0.995314,17
5.988064,0.490048,0.077632,5.458942,0.040476,-0.325185,-9.148866,5.648221,1.924959,3.021445,-6.19975,5.294587,-1.904593,-3.04164,0.381202,-3.559386,6
4.390464,7.406233,-0.119631,6.47018,6.095653,-4.616492,-6.815478,5.806458,3.022422,1.64154,-4.469967,6.516045,-2.373349,-0.306067,-0.21972,3.462652,15
6.459954,6.680482,-0.950983,5.017945,4.395282,-0.585975,-7.559358,4.599939,2.537438,2.703835,-5.80381,6.268932,-2.139104,-0.394527,0.520558,-2.390013,11
6.322034,7.322514,1.804876,9.4122,4.74591,-2.941229,-10.684824,3.107417,2.272765,7.446853,-4.236417,10.349627,-1.291881,-0.835738,-2.829414,2.819237,0
6.187429,5.785724,0.426876,3.766282,6.788036,-2.127113,-8.44961,8.149241,2.032893,0.434654,-5.321749,5.914389,-3.732577,-0.093044,-1.625035,2.652146,20
7.731986,2.98759,-0.350258,5.036012,0.300152,0.35457,-8.359785,6.876143,-0.552304,2.215259,-6.587351,6.394903,-2.164304,-1.313171,-0.595675,-3.785068,13
6.60947,4.000527,-1.877333,2.559562,5.110696,-2.286041,-8.212296,7.955803,0.128896,0.038201,-6.31166,3.140563,-3.753974,1.760954,-0.165647,-0.18994,22
5.016549,8.306369,-2.29666,2.749166,3.422221,0.039286,-7.058935,4.120033,0.268252,-0.196257,-3.054849,5.750893,-6.499453,-0.751418,1.216496,-10.236958,3
5.587937,2.243755,-0.642675,7.252383,0.451317,0.134338,-7.421688,6.647517,3.391842,6.843166,-3.54148,5.976695,-0.457617,-2.862913,-0.611575,-3.445926,12
5.528845,8.710756,-3.382515,2.374789,3.982216,0.31877,-6.347923,2.686516,0.729404,1.471416,-4.273456,5.220806,-5.766847,-1.309893,1.69267,-4.53488,3
4.476029,2.442944,-0.085576,5.660167,2.809022,-5.228426,-8.591616,5.473946,0.38445,4.935462,-4.974119,4.671466,-2.14616,0.582548,-2.101625,-0.173566,13
9.65077,11.591479,-0.329088,9.027617,7.319122,3.088225,-5.166367,7.551952,6.669786,6.490593,-2.554853,10.969749,0.908055,0.022362,0.737724,1.483384,19
4.488403,9.140984,1.555571,8.588513,6.083816,-5.216544,-9.236333,1.84326,0.932832,4.693237,-5.355488,9.157637,-1.54037,-0.400715,-2.500472,6.091009,0
5.291265,3.064953,-0.700872,3.366355,1.720638,-1.121005,-6.4375,7.532764,-0.024613,0.78159,-3.206394,4.157128,-3.38252,-0.562526,-0.575307,-4.226555,3
7.545819,3.837594,0.23957,5.922342,2.712591,2.504555,-6.410344,8.324752,3.418788,5.17286,-2.770838,6.628091,-0.053483,-2.688585,-0.711627,-0.879734,12
7.120645,5.087009,-2.082578,3.903816,3.548151,0.252323,-9.90866,2.175492,1.872818,3.845837,-3.50675,5.211408,-1.504057,-0.952608,1.152764,4.092186,1
5.737111,3.904368,-0.188889,3.256937,4.110261,-1.89103,-7.566114,6.274311,1.46695,1.302471,-3.549068,4.782591,-3.567624,-1.029574,0.163862,-1.998769,23
6.68254,7.588763,-0.631254,4.878609,3.735092,-1.064686,-8.597342,0.978259,-1.378777,3.326149,-5.767997,6.543648,-1.41306,-0.090112,-0.404558,1.112208,18
4.733946,8.749755,1.951511,7.890759,4.643802,-4.643666,-9.687432,0.762467,-0.880864,4.619536,-4.882395,8.960503,-0.649989,-0.932688,-2.378437,1.633857,13
7.012098,4.645285,-1.66815,4.306557,5.199979,-2.217508,-7.694483,8.340602,1.652362,2.319392,-5.280595,3.969329,-2.088965,2.662183,-0.147066,-3.402392,22
5.499696,8.295763,0.618576,11.703162,4.27687,-2.907109,-8.200145,4.232048,4.633768,5.465162,-4.518309,10.411206,0.214027,-1.22051,-0.222332,7.408617,25
6.639137,6.840582,-2.256742,5.405591,4.796801,-2.81517,-9.546024,4.356012,2.723859,4.565201,-4.03475,6.395004,-2.762973,0.149592,0.099016,1.16567,5
5.481636,8.671847,-3.388924,2.308505,3.227396,1.312961,-6.333747,3.208607,0.835998,1.394926,-3.496321,5.742088,-6.57779,-2.127571,1.588984,-6.620876,3
4.28902,5.250363,-2.224133,0.786258,6.54901,-4.892704,-6.131251,7.934535,0.267409,-2.037828,-4.225732,2.095327,-5.946118,1.892312,-0.550987,2.552501,16
3.29887,2.392931,-0.930671,2.386031,1.826881,1.472167,-2.45903,10.160063,6.471531,-0.746215,-0.025608,3.197378,-2.831397,-4.630691,2.236756,-9.355403,9
6.272276,6.100607,-1.888939,3.511035,6.171463,-2.416662,-7.356545,7.479607,1.625634,0.925204,-5.39121,4.145096,-2.733576,2.61249,-0.349755,0.712064,22
4.671358,5.281784,-0.258236,6.914655,1.052421,-0.990278,-8.411811,1.259094,1.396281,4.53092,-5.093963,7.649129,-2.712184,-3.009929,0.032677,-0.843165,2
4.142334,5.913564,-0.617349,5.880835,4.69876,-5.447933,-7.483211,3.588091,0.944188,1.605818,-5.409721,4.93893,-1.210062,0.146898,0.180305,5.27458,6
6.043055,4.60661,-1.645368,8.214655,1.627166,-1.548905,-8.610941,4.722835,3.940679,4.715285,-4.0708,6.877472,-0.605712,-2.787506,1.61133,2.093626,22
6.522863,5.094091,-0.027366,4.290084,3.588973,-0.524569,-7.773269,8.616572,1.198675,2.560578,-2.757346,6.535862,-3.994976,-0.443318,-2.320394,-2.999233,16
6.09007,5.944283,-1.574322,3.265966,6.924255,-3.46063,-7.302422,8.037738,1.162385,0.430129,-5.625372,3.488413,-2.314414,3.202152,-0.732192,1.458781,22
5.250877,5.982165,-0.076108,4.601249,3.812672,-0.169142,-6.045774,8.788371,4.260144,1.216578,-3.21791,6.519873,-2.559037,-1.472149,-0.637312,-4.77202,3
6.405755,6.385443,-0.769173,8.0995,3.835503,-1.71934,-8.280362,5.172768,4.310424,5.088584,-4.847079,7.693848,-0.49028,-0.974978,0.316834,2.56408,19
2.204676,0.110129,-0.908648,2.626199,0.021825,-3.71388,-5.29692,7.492826,0.615976,0.32218,-3.510338,1.078884,-2.594035,-1.912431,0.20189,-6.86544,9
5.772122,6.344748,-1.947079,5.713095,2.694875,-0.133824,-8.081101,4.756913,2.217414,2.718631,-5.159529,6.651338,-3.141513,-1.240285,0.459314,-0.809921,22
4.410146,7.493248,-1.629594,5.915343,7.418345,-6.716019,-7.683226,2.84801,3.139952,3.461598,-4.883402,4.604488,-1.231782,1.272181,1.175337,5.5454,8
5.87336,7.901649,-0.511879,7.671922,5.165937,-1.340462,-5.291419,7.608331,3.834914,6.608187,-2.529951,8.305899,-2.9112,0.20429,-1.753595,-2.297146,23
7.414943,4.642084,-1.630588,6.721254,3.933728,0.276808,-7.346897,8.014773,6.556125,5.539095,-3.766325,6.764348,-1.351504,-1.07591,0.987263,-2.741086,17
5.465123,3.431033,-0.720148,4.285,0.357221,1.040264,-6.21212,6.272374,1.209571,0.811359,-4.058036,5.180065,-1.899595,-2.418751,0.568005,-4.087849,15
4.373398,4.95604,0.020405,5.275458,3.221769,-2.283141,-6.407822,5.270846,0.914317,0.576652,-3.997545,5.160849,-1.734448,-0.273145,-0.105459,0.091376,12
6.256203,7.482653,1.041071,8.831816,4.700066,-0.568489,-8.27031,6.94839,5.865745,5.237069,-3.608201,10.12463,-0.883287,-1.440345,-1.217023,-0.332822,10
4.967513,7.548418,-1.173382,6.796448,3.921323,-2.32699,-6.296153,4.890527,0.788587,1.767972,-6.60484,6.334358,-1.757701,0.597129,-0.347162,1.786753,6
7.314601,5.152041,0.22377,5.014091,3.803037,1.237422,-9.65635,6.878283,3.173354,2.760856,-3.585092,7.379095,-2.009382,-1.041615,-1.318323,-0.392939,20
6.842423,3.624392,-0.870594,5.339106,3.697155,-2.166257,-7.892538,7.679207,1.427939,3.141783,-4.565908,5.473348,-2.188597,1.539368,-1.088892,1.860407,10
6.384026,0.459405,-0.083663,5.921418,0.387076,-0.009792,-8.392648,8.037649,0.985949,5.053975,-6.691471,5.057554,-1.260839,-1.090702,-1.84093,-2.464157,12
7.109522,4.017689,0.381022,5.851884,4.170289,-1.151534,-11.000089,6.018241,2.575334,4.992182,-5.960644,7.94697,-4.459773,-2.258153,-1.705467,2.703216,0
7.050105,5.719033,-2.077494,6.44788,3.07814,-0.134936,-8.041504,5.509358,2.305217,5.087742,-6.702345,6.504479,-1.684752,0.426427,-0.19408,-0.451122,5
5.977233,8.342902,-0.715188,7.781321,3.441737,-0.213322,-8.342952,3.731098,3.603939,4.982921,-3.786456,9.372713,-2.902406,-2.784524,0.646298,-2.838913,11
3.781687,3.575917,0.558452,7.671329,1.507512,-3.93643,-7.702817,7.103248,2.577576,2.900972,-2.015259,6.492362,-1.231151,-2.837368,-0.27463,-1.734929,24
5.229641,3.057534,-0.952081,3.48997,1.912903,-0.904395,-7.969884,5.471868,1.471445,2.283098,-4.124416,4.52674,-3.291042,-1.309673,0.106222,-4.14654,23
5.036834,5.805922,0.6656,6.177435,5.80598,-4.135153,-6.630704,3.957162,3.23635,2.631282,-1.806459,6.055738,-0.407938,-0.944097,1.283003,4.738904,17
4.587541,0.05204,-1.53354,3.74261,-1.053857,-1.111774,-6.499184,9.071832,0.973828,1.98406,-5.507955,3.409111,-4.185616,-1.614776,-0.748012,-6.404773,23
6.26452,7.680655,1.799813,13.54663,2.749935,-1.372564,-9.65156,4.242188,5.357735,6.905876,-4.02556,12.412094,0.917676,-2.360113,-0.37123,3.536512,25
